"GEO_ID","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","NAME"
"0500000US01081","55073","1489","12.7","2.1","10.0","2.2","12.3","2.4","11.3","2.4","13.7","2.2","15.4","2.4","10.6","2.0","9.9","1.6","2.5","0.8","1.6","0.7","39381","3294","53613","3045","23.3","(X)","(X)","(X)","(X)","(X)","33135","1759","4.8","1.7","3.5","1.4","9.3","2.5","8.9","2.9","15.5","3.4","20.6","3.5","15.6","3.2","15.7","2.7","3.5","1.3","2.6","1.1","59239","7438","71832","4825","(X)","(X)","24.8","(X)","(X)","(X)","25726","1735","2.0","1.1","0.4","0.3","4.7","1.9","8.0","2.7","15.2","4.1","23.8","4.2","18.5","3.9","19.6","3.3","4.5","1.7","3.3","1.4","71564","3555","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21938","1825","25.0","4.9","20.3","4.7","17.5","4.5","15.0","3.5","10.4","3.1","7.5","2.6","2.3","1.2","1.1","0.6","0.9","0.9","0.0","0.8","18892","2854","25249","2465","(X)","(X)","(X)","(X)","20.3","(X)","Lee County, Alabama"
"0500000US01083","31395","1157","5.8","2.4","4.8","1.8","11.4","2.8","10.7","2.6","16.9","3.3","18.8","3.0","13.8","3.0","12.9","3.0","2.8","1.2","2.3","1.0","50325","4676","65213","4596","38.4","(X)","(X)","(X)","(X)","(X)","22791","1472","2.0","1.5","3.2","1.6","11.0","3.5","10.1","3.0","15.8","3.5","19.6","3.8","15.1","4.0","16.9","3.8","3.8","1.7","2.5","1.3","57269","6142","71611","4709","(X)","(X)","36.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67142","7990","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8604","1342","16.1","7.1","10.7","5.0","12.2","4.3","12.7","5.3","19.8","8.6","16.7","7.3","8.1","4.3","2.1","2.2","0.0","2.0","1.6","1.5","33356","6769","46785","12748","(X)","(X)","(X)","(X)","41.9","(X)","Limestone County, Alabama"
"0500000US01089","129367","2654","8.8","1.2","4.7","1.1","10.2","1.3","10.4","1.4","12.7","1.4","16.8","1.4","11.1","1.5","14.4","1.4","5.7","1.0","5.2","0.9","53539","3452","74581","3046","30.5","(X)","(X)","(X)","(X)","(X)","83470","2547","6.1","1.4","2.3","0.8","7.1","1.7","8.6","1.6","10.9","1.6","17.3","2.0","13.3","1.9","18.9","1.9","8.3","1.5","7.3","1.3","70806","5107","90245","4067","(X)","(X)","30.4","(X)","(X)","(X)","63853","2871","1.6","0.7","1.3","0.7","4.7","1.6","6.5","1.5","9.7","1.7","17.8","2.2","15.1","2.2","23.4","2.4","10.6","1.8","9.4","1.7","87211","5903","105383","4960","(X)","(X)","(X)","(X)","(X)","(X)","45897","2691","15.2","2.9","9.8","2.5","16.0","2.8","13.8","2.4","15.4","2.7","14.6","2.5","7.5","1.9","5.6","1.6","0.9","0.6","1.2","1.0","31589","2725","44365","4015","(X)","(X)","(X)","(X)","29.6","(X)","Madison County, Alabama"
"0500000US01095","35024","1547","9.7","2.1","7.3","2.4","16.2","3.5","11.5","3.1","18.2","3.3","14.4","2.6","11.7","3.2","8.1","2.8","1.6","1.0","1.2","0.8","39343","2920","50034","3468","30.6","(X)","(X)","(X)","(X)","(X)","24164","1612","8.1","2.4","2.7","1.7","10.0","3.1","11.7","3.6","18.8","3.8","18.4","3.8","15.4","4.3","10.9","3.8","2.4","1.5","1.5","1.0","47756","5938","59784","4305","(X)","(X)","29.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","57438","5738","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10860","1538","16.1","5.7","17.5","6.5","30.6","9.0","11.8","6.2","12.9","6.0","7.4","3.6","1.1","1.3","2.0","1.9","0.0","1.6","0.7","1.1","19066","3680","26806","3777","(X)","(X)","(X)","(X)","30.2","(X)","Marshall County, Alabama"
"0500000US01097","153676","3013","12.8","1.6","6.6","0.8","13.0","1.6","12.3","1.2","14.4","1.5","19.1","1.7","8.1","1.1","8.3","0.9","3.0","0.6","2.3","0.6","39998","1971","54604","2147","24.3","(X)","(X)","(X)","(X)","(X)","99359","3333","9.4","1.6","4.3","1.0","10.2","1.7","12.5","1.6","14.5","1.7","20.5","2.1","10.8","1.3","10.9","1.4","3.9","0.9","3.0","0.9","49332","1770","63850","2833","(X)","(X)","26.2","(X)","(X)","(X)","66665","3140","4.1","1.1","2.2","0.7","7.0","1.9","10.2","1.7","14.3","2.1","23.2","2.6","14.5","2.0","15.2","2.0","5.0","1.1","4.2","1.3","62232","3060","N","N","(X)","(X)","(X)","(X)","(X)","(X)","54317","3302","20.4","3.4","10.9","1.9","18.5","3.0","13.3","2.2","13.3","2.3","15.2","2.4","2.5","1.2","3.9","1.4","1.2","0.8","0.9","0.7","25163","2130","35980","3036","(X)","(X)","(X)","(X)","20.5","(X)","Mobile County, Alabama"
"0500000US01101","88176","2327","9.7","1.8","8.5","1.7","12.1","1.9","10.6","1.8","16.5","2.3","15.1","2.0","10.4","1.4","10.9","1.4","3.8","1.0","2.3","0.7","41946","1858","59019","3193","27.9","(X)","(X)","(X)","(X)","(X)","57265","2888","7.2","1.9","5.5","1.8","10.1","2.4","7.2","1.4","15.4","2.6","17.4","2.5","13.6","2.1","14.6","2.4","5.7","1.6","3.4","1.1","54582","4433","72030","4633","(X)","(X)","27.7","(X)","(X)","(X)","34122","2399","1.8","1.3","1.1","1.1","2.7","1.4","4.6","1.7","14.5","3.5","20.0","3.3","18.8","3.0","21.7","3.6","9.2","2.6","5.5","1.8","80106","4884","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30911","2539","15.5","3.4","14.1","3.4","18.9","4.2","15.0","3.5","18.6","4.3","9.9","3.0","4.4","1.9","3.2","1.4","0.2","0.3","0.3","0.5","25862","3766","32896","2735","(X)","(X)","(X)","(X)","26.8","(X)","Montgomery County, Alabama"
"0500000US01103","45606","1656","8.1","2.3","4.7","1.5","14.1","2.8","13.0","2.4","15.3","3.5","20.1","2.9","11.1","2.3","9.1","1.9","3.1","1.2","1.3","0.7","45513","3707","57680","4670","26.1","(X)","(X)","(X)","(X)","(X)","32254","2257","4.5","1.9","1.4","0.8","12.1","3.0","12.0","3.3","15.6","4.5","23.4","3.8","13.3","3.0","11.7","2.7","4.1","1.7","1.8","1.0","53152","3704","67336","6535","(X)","(X)","29.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66286","4096","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13352","1689","18.7","6.8","12.9","4.5","19.9","5.6","15.2","4.6","14.2","5.1","10.5","4.1","5.5","3.3","2.5","2.2","0.6","0.9","0.0","1.3","23221","5919","32321","4068","(X)","(X)","(X)","(X)","16.7","(X)","Morgan County, Alabama"
"0500000US01115","32583","1552","5.5","2.0","5.9","2.1","10.8","2.7","11.7","2.7","17.3","3.4","21.6","4.0","14.2","3.9","9.4","2.6","2.8","1.8","0.7","0.7","48316","5187","59271","5385","31.2","(X)","(X)","(X)","(X)","(X)","23865","1971","4.0","2.0","2.9","2.1","8.9","3.7","11.6","3.3","17.0","3.7","22.8","4.4","16.8","4.8","11.1","3.2","3.8","2.4","1.0","1.0","55497","4874","66336","6640","(X)","(X)","31.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65041","7471","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8718","1443","11.7","5.9","13.5","5.4","17.5","5.8","9.8","4.2","17.9","6.8","18.2","7.5","7.4","5.0","3.8","2.8","0.0","2.0","0.2","0.3","31466","8799","38351","5018","(X)","(X)","(X)","(X)","29.5","(X)","St. Clair County, Alabama"
"0500000US01117","72588","1866","5.2","1.3","4.3","1.3","9.2","1.8","8.7","1.5","11.4","2.0","16.6","1.6","17.7","2.1","14.8","1.9","7.5","1.2","4.6","1.0","65673","4623","80078","3798","20.1","(X)","(X)","(X)","(X)","(X)","51384","1937","5.2","1.8","2.1","0.9","6.3","1.6","8.1","1.6","8.9","1.6","16.7","2.1","18.4","2.6","19.0","2.5","8.9","1.5","6.3","1.4","78166","5950","91673","4738","(X)","(X)","20.8","(X)","(X)","(X)","41448","2275","1.8","1.0","0.5","0.5","4.7","1.7","5.7","1.5","8.5","1.7","17.7","2.3","20.9","3.0","22.2","2.9","10.3","1.8","7.6","1.7","88689","3275","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21204","1703","6.9","2.9","8.7","3.4","16.9","4.9","10.3","3.7","16.4","4.7","17.3","3.5","15.1","4.7","4.7","2.2","3.4","2.1","0.4","0.7","40822","3493","50070","4331","(X)","(X)","(X)","(X)","17.9","(X)","Shelby County, Alabama"
"0500000US01121","30119","1488","11.1","3.2","7.7","2.7","16.2","3.8","16.0","3.1","19.1","3.9","16.1","3.3","6.9","2.2","4.8","1.5","1.7","1.1","0.5","0.6","34488","2746","43163","2962","32.3","(X)","(X)","(X)","(X)","(X)","21931","1529","6.7","2.8","6.8","3.2","14.4","4.2","15.2","3.9","21.8","4.6","17.5","4.1","9.1","2.9","6.4","2.1","1.7","1.3","0.6","0.9","39253","3113","48107","3258","(X)","(X)","32.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","47721","4565","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8188","1493","28.0","8.3","9.5","4.6","22.7","8.3","15.9","6.6","9.5","5.0","10.7","5.8","1.2","2.1","0.5","1.0","1.9","2.4","0.0","2.1","21217","3788","27603","5992","(X)","(X)","(X)","(X)","28.1","(X)","Talladega County, Alabama"
"0500000US01125","66583","2168","8.4","1.5","7.8","1.5","12.1","1.9","11.4","1.8","16.6","2.4","17.5","2.2","11.0","1.9","9.6","1.7","3.4","1.0","2.3","0.8","43450","3018","59593","3482","29.8","(X)","(X)","(X)","(X)","(X)","43525","2336","3.6","1.4","6.0","2.2","7.6","2.1","8.5","1.8","17.1","3.1","21.0","2.8","14.9","2.7","13.1","2.2","5.0","1.5","3.2","1.1","58243","4931","73434","5443","(X)","(X)","32.4","(X)","(X)","(X)","32643","2096","1.0","0.7","1.8","1.0","4.3","1.8","7.4","2.1","17.2","3.5","22.4","3.3","18.2","3.2","17.0","2.8","6.4","1.9","4.2","1.5","69255","4764","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23058","2277","18.6","3.6","12.8","3.3","18.4","4.4","17.7","3.3","15.1","3.5","10.0","2.7","3.5","1.7","2.9","1.9","0.3","0.5","0.6","0.7","25091","3615","32592","3579","(X)","(X)","(X)","(X)","22.1","(X)","Tuscaloosa County, Alabama"
"0500000US01127","23830","1333","9.1","2.6","8.7","2.7","18.4","3.9","13.6","3.0","16.6","4.3","18.8","3.4","6.6","2.0","5.7","2.0","1.1","0.9","1.3","0.8","35150","3208","48991","5131","30.1","(X)","(X)","(X)","(X)","(X)","17419","1314","8.2","3.1","9.3","3.6","14.4","4.1","12.6","3.6","16.3","4.6","20.6","4.4","8.1","2.6","7.3","2.6","1.3","1.2","1.8","1.1","38912","4513","55171","6568","(X)","(X)","29.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","49765","5639","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6411","1196","14.2","5.8","10.0","5.4","27.0","8.7","12.9","5.2","18.1","8.9","13.3","7.2","2.7","2.1","1.8","2.1","0.0","2.7","0.0","2.7","24274","6129","30675","4250","(X)","(X)","(X)","(X)","32.4","(X)","Walker County, Alabama"
"0500000US02020","104993","2002","3.6","1.0","4.2","1.0","7.1","1.4","8.4","1.5","9.3","1.4","19.0","1.9","14.1","1.8","18.7","1.7","7.7","1.4","7.8","1.4","72128","3531","91772","4360","22.4","(X)","(X)","(X)","(X)","(X)","70087","2693","3.4","1.1","2.6","0.8","5.4","1.5","6.3","1.5","7.5","1.5","18.1","2.4","15.2","2.2","20.7","2.2","10.1","1.9","10.7","2.0","85829","6993","105337","5734","(X)","(X)","23.0","(X)","(X)","(X)","52204","2940","1.1","0.9","0.9","0.7","1.7","0.8","4.6","1.6","6.1","1.5","18.4","2.8","16.2","2.4","24.7","2.9","13.3","2.6","13.1","2.5","101278","6328","N","N","(X)","(X)","(X)","(X)","(X)","(X)","34906","2834","5.6","2.0","7.9","2.6","11.4","3.1","12.1","3.2","13.3","3.1","20.5","3.5","11.7","3.1","12.9","3.2","3.0","1.2","1.7","1.0","49671","4887","60677","4106","(X)","(X)","(X)","(X)","19.4","(X)","Anchorage Municipality, Alaska"
"0500000US02090","37413","1464","4.8","2.1","4.2","1.9","5.6","2.1","13.0","2.4","14.3","3.0","19.4","3.1","14.4","3.2","17.4","3.3","4.7","2.1","2.2","1.2","60785","3557","71667","4418","15.0","(X)","(X)","(X)","(X)","(X)","24777","1953","2.7","2.1","1.7","1.3","4.5","2.2","12.7","3.1","11.0","3.0","17.7","4.2","18.5","4.1","22.5","4.3","5.7","2.8","2.9","1.8","73768","8336","82221","5617","(X)","(X)","15.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85906","7263","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12636","1664","8.9","4.7","9.9","5.2","8.6","4.8","14.2","5.0","19.4","6.0","23.2","5.9","7.4","3.7","4.6","3.0","2.9","2.4","0.8","0.9","39319","3599","48480","5806","(X)","(X)","(X)","(X)","13.3","(X)","Fairbanks North Star Borough, Alaska"
"0500000US02170","30327","1321","4.6","1.7","5.7","1.8","8.4","1.9","7.2","2.1","12.4","2.1","17.7","3.0","12.5","3.0","21.3","3.3","6.1","2.2","4.2","1.4","68940","5038","81248","4856","22.8","(X)","(X)","(X)","(X)","(X)","21671","1455","3.4","2.4","1.7","1.2","6.9","2.3","6.2","2.1","10.2","2.8","19.4","3.6","14.0","3.6","25.9","4.5","7.8","2.9","4.7","1.7","77612","5788","92236","6554","(X)","(X)","21.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91731","11098","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8656","1021","11.1","5.0","14.1","4.6","17.4","5.2","9.9","4.5","13.6","4.1","13.8","5.0","8.2","4.6","7.2","3.6","1.6","2.2","3.2","2.9","31446","7172","48709","7861","(X)","(X)","(X)","(X)","26.4","(X)","Matanuska-Susitna Borough, Alaska"
"0500000US04001","18669","974","19.6","3.4","9.4","3.4","14.0","3.2","13.5","3.6","14.9","4.0","13.9","3.1","7.3","2.9","6.9","2.8","0.2","0.2","0.1","0.2","30744","4198","39165","3632","34.4","(X)","(X)","(X)","(X)","(X)","12273","1088","14.7","3.1","8.1","3.4","13.9","3.9","14.1","4.9","15.3","5.1","17.4","4.0","8.4","3.6","7.6","3.6","0.4","0.4","0.2","0.3","34499","5000","43780","4013","(X)","(X)","42.0","(X)","(X)","(X)","7101","825","7.8","4.5","9.7","5.1","8.2","4.7","13.0","4.2","15.0","6.9","21.8","7.1","11.1","5.4","13.1","6.3","0.3","0.3","0.0","3.0","43887","10804","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6396","1067","32.6","7.0","12.5","6.7","13.5","6.2","14.3","6.6","11.9","4.9","5.8","3.8","5.3","5.6","4.1","4.8","0.0","3.3","0.0","3.3","18361","5731","27554","5778","(X)","(X)","(X)","(X)","19.0","(X)","Apache County, Arizona"
"0500000US04003","49834","1947","9.2","2.5","6.1","1.4","11.4","2.0","12.7","2.7","16.7","2.6","19.5","2.8","10.8","2.2","9.5","2.0","2.3","1.1","1.7","0.9","45213","4085","55283","3135","26.2","(X)","(X)","(X)","(X)","(X)","34558","1958","4.5","1.9","3.7","1.8","10.0","2.7","12.4","2.9","18.1","3.1","21.2","3.7","14.7","3.2","11.2","2.1","1.9","1.0","2.2","1.3","50873","3142","61380","3415","(X)","(X)","26.9","(X)","(X)","(X)","25572","1917","1.9","1.0","2.4","1.6","7.6","2.5","12.3","3.3","15.5","3.4","24.0","4.5","16.2","3.4","14.7","2.7","2.6","1.3","2.9","1.7","58509","3263","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15276","1738","20.8","6.3","11.9","3.8","16.4","4.0","12.2","3.9","13.7","4.7","16.3","5.6","3.1","1.7","4.0","3.4","1.2","1.2","0.3","0.5","26221","7286","36936","6616","(X)","(X)","(X)","(X)","24.1","(X)","Cochise County, Arizona"
"0500000US04005","44276","2895","10.1","2.4","7.7","2.2","10.2","2.0","12.7","2.7","15.3","3.1","16.4","2.4","14.0","2.7","8.7","1.8","3.3","1.2","1.6","0.7","42130","2888","55948","2734","28.0","(X)","(X)","(X)","(X)","(X)","28428","2694","8.0","2.6","4.5","2.2","9.8","2.7","10.7","2.7","15.4","3.7","17.1","3.0","15.5","4.0","12.7","2.7","3.9","1.5","2.5","1.1","53187","7498","65014","4282","(X)","(X)","31.1","(X)","(X)","(X)","19597","2112","5.9","2.7","3.7","2.3","7.9","2.7","10.2","3.4","10.6","4.0","19.5","4.0","17.6","4.8","15.5","3.5","5.6","2.1","3.6","1.6","65504","7539","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15848","1949","15.1","4.7","13.4","5.0","12.6","4.1","16.5","5.9","15.4","5.1","13.2","5.2","10.3","4.2","1.6","1.5","1.9","2.0","0.0","1.3","31141","3289","37627","4735","(X)","(X)","(X)","(X)","20.9","(X)","Coconino County, Arizona"
"0500000US04013","1384358","10054","7.2","0.4","5.1","0.3","10.9","0.5","11.4","0.5","15.0","0.5","18.6","0.5","11.5","0.4","12.6","0.4","4.0","0.3","3.8","0.3","50410","472","68074","907","32.8","(X)","(X)","(X)","(X)","(X)","918383","9799","5.5","0.4","3.7","0.3","8.5","0.5","10.1","0.6","13.9","0.6","20.0","0.7","12.9","0.5","15.2","0.6","5.1","0.3","5.0","0.4","59067","1114","77370","1216","(X)","(X)","32.7","(X)","(X)","(X)","670448","9000","2.6","0.3","2.1","0.3","6.4","0.5","8.1","0.5","13.2","0.7","20.7","0.8","15.0","0.7","18.8","0.7","6.5","0.4","6.5","0.5","70875","925","89801","1533","(X)","(X)","(X)","(X)","(X)","(X)","465975","10140","12.2","0.8","8.7","0.6","16.1","0.9","14.0","0.7","16.9","0.9","15.2","0.8","7.6","0.7","6.2","0.7","1.6","0.3","1.3","0.3","33932","1111","46627","1374","(X)","(X)","(X)","(X)","30.8","(X)","Maricopa County, Arizona"
"0500000US04015","82166","2898","8.3","1.7","7.8","1.7","13.0","1.9","18.1","2.1","19.6","2.1","18.4","2.0","7.2","1.4","4.9","1.3","1.0","0.5","1.7","0.8","36456","1583","47646","3014","27.7","(X)","(X)","(X)","(X)","(X)","53603","3030","5.3","1.9","4.3","1.7","10.4","2.5","17.0","2.7","22.0","2.4","21.5","2.8","9.8","1.9","6.1","1.6","1.4","0.7","2.1","1.0","42582","1994","55737","3673","(X)","(X)","30.3","(X)","(X)","(X)","40560","2959","2.6","1.3","2.7","1.4","7.9","2.1","15.2","2.6","22.4","2.6","25.2","3.5","11.8","2.5","7.6","1.9","1.9","0.9","2.8","1.3","49359","2936","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28563","2196","15.2","3.6","15.9","3.9","20.7","4.3","18.8","4.1","13.8","4.0","10.6","3.4","2.1","1.3","2.0","1.5","0.1","0.2","0.8","1.1","23370","3927","30215","2848","(X)","(X)","(X)","(X)","21.0","(X)","Mohave County, Arizona"
"0500000US04017","34891","1951","16.4","3.1","7.4","2.0","10.9","2.1","11.2","2.8","11.7","2.6","20.4","3.3","11.0","3.5","7.2","2.7","2.0","1.2","1.8","1.2","40623","3872","50931","4308","37.1","(X)","(X)","(X)","(X)","(X)","25870","2064","10.6","3.1","7.0","2.0","10.5","2.6","12.0","3.4","11.9","3.2","21.5","4.2","14.4","4.5","8.5","3.3","2.1","1.5","1.5","1.3","46734","5924","55756","4970","(X)","(X)","40.3","(X)","(X)","(X)","17241","1622","1.4","1.0","3.4","1.9","9.3","2.9","10.4","3.7","13.7","4.2","25.5","5.3","19.3","6.4","11.7","5.0","3.1","2.3","2.2","2.0","60190","6141","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9021","1347","33.1","7.6","9.2","5.2","11.9","5.2","8.8","4.6","11.7","5.0","16.4","7.1","3.1","3.6","1.7","2.1","2.0","3.2","2.0","2.0","19932","9295","35171","7762","(X)","(X)","(X)","(X)","27.5","(X)","Navajo County, Arizona"
"0500000US04019","382574","5257","8.8","0.7","6.6","0.7","12.2","1.0","12.3","0.9","15.3","0.8","18.3","1.1","11.1","0.7","10.2","0.8","2.7","0.4","2.5","0.4","44274","1576","59468","1349","24.3","(X)","(X)","(X)","(X)","(X)","240497","5497","5.2","0.8","4.5","0.8","9.7","1.1","11.0","1.1","14.1","1.1","20.9","1.4","13.9","1.0","13.3","1.2","4.0","0.6","3.4","0.5","56317","1403","70442","1975","(X)","(X)","25.2","(X)","(X)","(X)","174283","4763","2.2","0.5","2.2","0.6","6.4","1.0","9.4","1.2","13.4","1.4","22.9","1.4","16.6","1.3","17.0","1.6","5.3","0.8","4.7","0.8","66928","1579","83054","2347","(X)","(X)","(X)","(X)","(X)","(X)","142077","4588","15.9","1.6","11.1","1.5","17.3","2.0","14.9","1.5","16.9","1.5","12.5","1.4","5.7","0.9","4.2","1.0","0.6","0.3","0.9","0.4","28410","2000","38887","2029","(X)","(X)","(X)","(X)","21.6","(X)","Pima County, Arizona"
"0500000US04021","118749","3687","6.6","1.5","5.2","1.3","10.0","1.7","10.8","1.7","17.2","2.2","23.9","2.0","14.3","2.1","8.6","1.2","2.1","0.7","1.3","0.6","50110","2330","57569","2216","31.0","(X)","(X)","(X)","(X)","(X)","84147","4138","3.6","1.4","3.9","1.3","8.1","1.8","10.8","2.0","17.6","2.7","25.6","2.5","15.4","2.6","10.7","1.8","2.6","1.0","1.7","0.8","54896","2523","63223","2829","(X)","(X)","30.6","(X)","(X)","(X)","64584","3770","1.2","0.8","2.3","1.2","5.9","1.8","9.1","2.3","18.1","3.1","27.5","2.9","18.8","3.3","11.9","2.2","3.2","1.3","2.1","1.1","61569","2291","69959","3427","(X)","(X)","(X)","(X)","(X)","(X)","34602","2661","15.6","4.2","8.6","3.0","14.6","3.7","11.6","3.4","17.4","3.9","19.0","3.5","10.0","2.7","2.2","1.3","0.7","0.7","0.2","0.4","34368","5007","40192","3079","(X)","(X)","(X)","(X)","29.8","(X)","Pinal County, Arizona"
"0500000US04025","90607","4023","9.3","2.0","8.0","1.8","12.3","1.9","13.2","1.9","19.8","2.6","17.0","2.2","9.1","1.6","7.8","1.5","1.8","0.7","1.7","0.6","40274","2060","52112","2664","26.6","(X)","(X)","(X)","(X)","(X)","56658","3336","7.1","2.2","4.8","1.6","8.8","2.1","13.2","2.4","19.4","2.8","20.0","2.8","10.9","2.0","10.7","2.3","2.8","1.2","2.3","0.9","47435","3897","60871","3502","(X)","(X)","26.5","(X)","(X)","(X)","46041","3108","3.1","1.7","2.8","1.3","6.8","1.9","13.4","2.8","20.6","3.3","21.2","2.9","12.9","2.3","12.9","2.8","3.5","1.5","2.8","1.1","54039","5343","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33949","3031","15.4","3.8","12.7","3.2","17.4","3.2","13.7","3.6","20.6","4.0","11.3","3.1","5.8","2.3","2.5","1.2","0.0","0.6","0.6","0.6","27369","2583","35941","3892","(X)","(X)","(X)","(X)","25.1","(X)","Yavapai County, Arizona"
"0500000US04027","67750","2331","8.4","1.8","5.4","1.2","14.2","2.6","13.7","2.1","14.5","2.1","20.9","2.6","11.8","2.2","7.9","1.8","2.4","0.9","0.8","0.6","42240","2726","51511","2642","25.9","(X)","(X)","(X)","(X)","(X)","51790","2639","6.3","2.1","3.7","1.3","15.7","3.3","12.4","2.3","15.4","2.5","21.0","3.1","12.6","2.3","9.0","2.3","2.8","1.2","1.0","0.7","44468","3760","54615","3157","(X)","(X)","25.0","(X)","(X)","(X)","37731","2381","3.7","1.9","2.4","1.2","13.4","3.4","11.6","2.3","14.6","2.8","24.3","3.7","15.0","2.9","10.5","2.9","3.3","1.6","1.3","1.0","52374","3144","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15960","2035","15.7","4.8","11.0","3.7","13.6","3.8","20.1","5.1","12.9","4.6","15.6","5.6","6.8","4.0","3.1","2.0","0.8","1.1","0.4","0.7","28277","3081","36937","3874","(X)","(X)","(X)","(X)","24.9","(X)","Yuma County, Arizona"
